"reference_date","reference_date_utc_offset","delivery_begin","delivery_begin_utc_offset","delta_base","delta_co2","delta_fuel","delta_marginal_cost","delta_peak","eh20_bucket","eoh","full_eur_per_mwh","full_mio_eur","gamma_co2","gamma_fuel","gamma_marginal_cost","gamma_power","hours","number_of_starts","pmax","running_hours","season","spread_eur_per_mwh","static_eur_per_mwh","static_mio_eur","term_flex_eur_per_mwh","term_flex_mio_eur"
"2020-12-15 00:00:00","1","2021-06-01 00:00:00","2","313.5500238674452","-79136.84544924197","-600.4747021810505","-307.8344245663715","90.11572346774746","6.0","3296.693716495815","7.524914878026761","2.5030876850268218","4503.683256248808","34.17305613664299","17.51887803647389","13.246429254024608","720.0","135.47043893361428","462.0","587.2849378235292","1.0","5.960352553922284","5.637121696497152","1.8751321611228127","1.8877931815296094","0.6279555239040091"
"2020-12-15 00:00:00","1","2021-07-01 00:00:00","2","264.1908733601482","-67129.78606451052","-492.9363046325965","-252.704673707797","97.47150663308959","7.0","2747.7763562956743","5.565901680598707","1.9131562528688324","4784.462633964534","35.132472017306924","18.01072429489457","15.681114448313092","744.0","111.072339497614","462.0","526.3295663433946","1.0","2.8308261940031727","2.8299823222373903","0.9727441636580136","2.735919358361317","0.9404120892108188"
"2020-12-15 00:00:00","1","2021-08-01 00:00:00","2","251.99992416768004","-62768.89898578811","-460.9141623388656","-236.2884654802588","96.73770290172844","8.0","2996.3866480470697","5.417166425199339","1.8620317810009182","4439.31902757924","32.598070764550975","16.711458982919467","15.062773827637942","744.0","124.65585117062737","462.0","503.269624634522","1.0","2.1078431822772288","2.303041667199809","0.791619906183256","3.1141247579995297","1.0704118748176623"
"2020-12-15 00:00:00","1","2021-09-01 00:00:00","2","338.6082255361701","-82237.27375297561","-624.0001377951382","-321.65622445497263","80.76101011296075","9.0","4934.12038432959","9.984743750880382","3.4219713783017247","3797.274735182049","28.81296825472475","14.852353425598801","10.31617092392475","720.0","216.84154143250473","476.0","597.2895556794956","1.0","8.006512356664565","7.762553061249993","2.660382185151598","2.2221906896303887","0.7615891931501269"
"2020-12-15 00:00:00","1","2021-10-01 00:00:00","2","272.95586641804096","-67770.69104444142","-496.9745152221003","-256.17774185357973","106.99895561026203","10.0","3713.674761082505","6.976608686287205","2.4740449723311686","3973.750206888246","29.14021610591183","15.02104138237678","12.82359888143895","745.0","158.3094062285615","476.0","547.4866365112746","1.0","3.3754084533009916","3.9062745597175144","1.385243084367025","3.070334126569691","1.0888018879641437"
"2020-12-15 00:00:00","1","2021-11-01 00:00:00","1","325.93353297805567","-79833.81391329234","-605.7631607808902","-312.2555259349332","94.17185144600337","11.0","5779.970615950165","11.241688829185993","3.852751595538624","3108.4077965082356","23.585982424112622","12.157974970018538","8.406895740980836","720.0","258.66100363843634","476.0","606.7505431814383","1.0","8.763874317538992","8.729966468638123","2.991934108131658","2.5117223605478696","0.8608174874069658"
"2020-12-15 00:00:00","1","2021-12-01 00:00:00","1","323.87400024377956","-81299.60287156526","-596.9857518850894","-308.06554231276635","100.71587353842375","12.0","5756.726476840882","10.985454066395675","4.021203490096004","3415.919016567674","25.083209640098527","12.943814079852853","9.353403064211037","744.0","257.57064922754245","492.0","605.313492290034","1.0","7.706585249634841","8.042891709356951","2.944084424426693","2.9425623570387245","1.0771190656693106"
"2020-12-15 00:00:00","1","2022-01-01 00:00:00","1","274.60450784674475","-68104.42375862606","-500.0931024038758","-258.0655439639006","122.52964468986802","1.0","4740.743825770313","8.563906678492776","3.1348009118489237","3433.6189390293353","25.21318077336194","13.010883733571331","10.998000206218116","744.0","208.94724163138443","492.0","561.7989931426246","1.0","3.8503825961779157","5.255580600140675","1.9237947675202938","3.308326078352101","1.21100614432863"
"2020-12-15 00:00:00","1","2022-02-01 00:00:00","1","282.55636898972534","-62815.11961224404","-510.67358646966477","-263.52544405593204","115.11623370611623","2.0","5269.29196333817","9.228465181951002","3.0511520723173677","3018.466809981331","24.53949432888371","12.663237949376981","10.39111367359193","672.0","238.0106901733508","492.0","509.0781598711537","1.0","4.56577306322928","5.7415539819872805","1.8982955437405624","3.4869111999637212","1.1528565285768053"
"2020-12-15 00:00:00","1","2022-03-01 00:00:00","1","246.72670398147022","-58647.89758749367","-431.23312317675243","-222.74836011198263","105.74819336012806","3.0","5055.88591471216","7.028483103922163","2.511860377129014","3264.444965022573","24.00319287840081","12.398564868413237","11.542517424351313","743.0","227.94205988675168","481.0","497.04471697712705","1.0","1.5655906128471244","3.093100096476887","1.1054213917791993","3.935383007445276","1.406438985349815"
"2020-12-15 00:00:00","1","2022-04-01 00:00:00","2","259.5349379820741","-58003.479905510816","-440.1189120441466","-227.33820906405884","94.34447399759513","4.0","4837.529418949244","6.746994520225945","2.336619142244649","3429.4245847640905","26.021794203427085","13.441249464524795","12.32532198784252","720.0","217.5786076042176","481.0","485.9572668648916","1.0","1.7908820509033632","2.6156445488996574","0.9058500201749293","4.131349971326287","1.4307691220697198"
"2020-12-15 00:00:00","1","2022-05-01 00:00:00","2","266.96258254904825","-61261.42439510495","-449.84472509464746","-232.361962554504","91.67884781269524","5.0","4976.637320821363","7.066191573595228","2.5287355812930827","3500.458047996981","25.703982626175605","13.277087660032903","11.844571768993758","744.0","223.3601732771157","481.0","509.4338552790491","1.0","2.3011310810257726","2.9689960974824516","1.0624968194294602","4.097195476112777","1.4662387618636226"
"2020-12-15 00:00:00","1","2022-06-01 00:00:00","2","298.21303082979404","-68193.53587131324","-517.439037537373","-265.26604333194337","81.27201987317729","6.0","6183.684699676055","9.494123041903315","3.1581250886587187","3230.18507015568","24.51000424619512","12.56509729026333","9.341505935750982","720.0","281.20068189483675","462.0","559.6710617793203","1.0","6.240117377069424","6.070852085676325","2.0194082377793725","3.4232709562269896","1.1387168508793462"
"2020-12-15 00:00:00","1","2022-07-01 00:00:00","2","248.5097030099936","-55724.22741071915","-409.1848991139284","-209.7693666402054","86.91831637782731","7.0","5472.105737060801","6.4825548302789215","2.228235606702113","3279.3372804461665","24.080285301574026","12.344801108655302","11.541372167051755","744.0","248.76924495004351","462.0","496.7208380599318","1.0","1.3442091380712142","2.1779625297078224","0.7486267044114103","4.304592300571099","1.4796089022907029"
"2020-12-15 00:00:00","1","2022-08-01 00:00:00","2","249.86631437649328","-55910.47187582884","-410.55249856227493","-210.47046893092624","82.92638090128335","8.0","5795.520231353494","6.7316504443825735","2.313856743946733","3200.1219054147346","23.49860410568053","12.04660120852868","11.143582446620648","744.0","265.0974873965209","462.0","493.5704834230764","1.0","1.5541348265146055","2.274591853942024","0.7818409087717839","4.45705859044055","1.532015835174949"
"2020-12-15 00:00:00","1","2022-09-01 00:00:00","2","322.8853719413859","-72271.6422905312","-548.3829009633315","-282.67745917940834","75.55604294171818","9.0","7600.260211611726","11.248458664489958","3.8550717534939984","3098.721309296422","23.512483278541737","12.120088026998728","8.3888674825896","720.0","351.3090629656762","476.0","574.0789522982013","1.0","7.820944678037712","7.678845899599469","2.6316940667107303","3.569612764890489","1.2233776867832682"
"2020-12-15 00:00:00","1","2022-10-01 00:00:00","2","256.4648262704787","-57384.10622091852","-420.80784379036635","-216.91575699472824","99.07019121120202","10.0","6679.720055079228","7.875248509175047","2.7927206263236553","2853.048030918455","20.921907984400917","10.784712250922805","9.849235533375184","745.0","307.9948070343828","476.0","519.8239143915712","1.0","1.9096504995648402","3.5379685375010053","1.2546344027686065","4.337279971674041","1.5380862235550488"
"2020-12-15 00:00:00","1","2022-11-01 00:00:00","1","315.9432513220171","-72386.2473524161","-549.2525014637447","-283.12571615373434","91.41762669449338","11.0","8642.400226212456","12.954543061468831","4.439780998026598","2681.8053819247593","20.349007834178625","10.489396772369677","7.043652658870533","720.0","402.31081879321295","476.0","596.1838503481958","1.0","9.154202966526263","9.45169605034558","3.2392852703744377","3.502847011123251","1.2004957276521604"
"2020-12-15 00:00:00","1","2022-12-01 00:00:00","1","311.43349611934474","-72622.85674939014","-533.2721096936779","-275.18707298173143","98.3005185453397","12.0","8321.151876703067","12.180850065009931","4.458775804596755","2868.4488724521625","21.063117732198855","10.869305953245739","7.901411243996191","744.0","386.35542747968805","492.0","594.0433271093065","1.0","7.353696239641458","8.17892348453443","2.993878583666859","4.0019265804755015","1.4648972209298958"
